Gmt time,"     Open","   High","   Low","   Close"," Open-target","High-target","Low-target","Close-taget"
"19.08.2017 ","1.17591","1.17591","1.17591","1.17591","1.17578","1.17609","1.17500","1.17562"
"20.08.2017 ","1.17578","1.17609","1.17500","1.17562","1.17561","1.18280","1.17311","1.18112"
"21.08.2017 ","1.17561","1.18280","1.17311","1.18112","1.18112","1.18241","1.17451","1.17615"
"22.08.2017 ","1.18112","1.18241","1.17451","1.17615","1.17617","1.18232","1.17403","1.18155"
"23.08.2017 ","1.17617","1.18232","1.17403","1.18155","1.18154","1.18169","1.17841","1.17977"
"24.08.2017 ","1.18154","1.18169","1.17841","1.17977","1.17976","1.19414","1.17733","1.19219"
"25.08.2017 ","1.17976","1.19414","1.17733","1.19219","1.19219","1.19219","1.19219","1.19219"
"26.08.2017 ","1.19219","1.19219","1.19219","1.19219","1.19431","1.19595","1.19403","1.19511"
"27.08.2017 ","1.19431","1.19595","1.19403","1.19511","1.19511","1.19857","1.19168","1.19638"
"28.08.2017 ","1.19511","1.19857","1.19168","1.19638","1.19640","1.20701","1.19465","1.19697"
"29.08.2017 ","1.19640","1.20701","1.19465","1.19697","1.19697","1.19843","1.18804","1.18906"
"30.08.2017 ","1.19697","1.19843","1.18804","1.18906","1.18906","1.19229","1.18231","1.19092"
"31.08.2017 ","1.18906","1.19229","1.18231","1.19092","1.19090","1.19798","1.18499","1.18597"
"01.09.2017 ","1.19090","1.19798","1.18499","1.18597","1.18597","1.18597","1.18597","1.18597"
"02.09.2017 ","1.18597","1.18597","1.18597","1.18597","1.18815","1.18859","1.18738","1.18818"
"03.09.2017 ","1.18815","1.18859","1.18738","1.18818","1.18818","1.19218","1.18776","1.18928"
"04.09.2017 ","1.18818","1.19218","1.18776","1.18928","1.18928","1.19406","1.18682","1.19236"
"05.09.2017 ","1.18928","1.19406","1.18682","1.19236","1.19235","1.19499","1.19028","1.19264"
"06.09.2017 ","1.19235","1.19499","1.19028","1.19264","1.19263","1.20592","1.19140","1.20278"
"07.09.2017 ","1.19263","1.20592","1.19140","1.20278","1.20277","1.20923","1.20146","1.20347"
"08.09.2017 ","1.20277","1.20923","1.20146","1.20347","1.20347","1.20347","1.20347","1.20347"
"09.09.2017 ","1.20347","1.20347","1.20347","1.20347","1.20138","1.20254","1.20112","1.20169"
"10.09.2017 ","1.20138","1.20254","1.20112","1.20169","1.20169","1.20295","1.19476","1.19577"
"11.09.2017 ","1.20169","1.20295","1.19476","1.19577","1.19577","1.19780","1.19262","1.19711"
"12.09.2017 ","1.19577","1.19780","1.19262","1.19711","1.19710","1.19947","1.18730","1.18879"
"13.09.2017 ","1.19710","1.19947","1.18730","1.18879","1.18879","1.19228","1.18380","1.19210"
"14.09.2017 ","1.18879","1.19228","1.18380","1.19210","1.19211","1.19873","1.19011","1.19447"
"15.09.2017 ","1.19211","1.19873","1.19011","1.19447","1.19447","1.19447","1.19447","1.19447"
"16.09.2017 ","1.19447","1.19447","1.19447","1.19447","1.19196","1.19503","1.19174","1.19378"
"17.09.2017 ","1.19196","1.19503","1.19174","1.19378","1.19378","1.19692","1.19150","1.19600"
"18.09.2017 ","1.19378","1.19692","1.19150","1.19600","1.19598","1.20064","1.19536","1.19925"
"19.09.2017 ","1.19598","1.20064","1.19536","1.19925","1.19924","1.20342","1.18613","1.18743"
"20.09.2017 ","1.19924","1.20342","1.18613","1.18743","1.18742","1.19535","1.18656","1.19447"
"21.09.2017 ","1.18742","1.19535","1.18656","1.19447","1.19446","1.20044","1.19369","1.19466"
"22.09.2017 ","1.19446","1.20044","1.19369","1.19466","1.19466","1.19466","1.19466","1.19466"
"23.09.2017 ","1.19466","1.19466","1.19466","1.19466","1.18947","1.19268","1.18947","1.19267"
"24.09.2017 ","1.18947","1.19268","1.18947","1.19267","1.19266","1.19365","1.18319","1.18555"
"25.09.2017 ","1.19266","1.19365","1.18319","1.18555","1.18556","1.18615","1.17574","1.17838"
"26.09.2017 ","1.18556","1.18615","1.17574","1.17838","1.17838","1.17950","1.17171","1.17497"
"27.09.2017 ","1.17838","1.17950","1.17171","1.17497","1.17498","1.18040","1.17212","1.17812"
"28.09.2017 ","1.17498","1.18040","1.17212","1.17812","1.17813","1.18325","1.17726","1.18137"
"29.09.2017 ","1.17813","1.18325","1.17726","1.18137","1.18137","1.18137","1.18137","1.18137"
"30.09.2017 ","1.18137","1.18137","1.18137","1.18137","1.17886","1.18151","1.17886","1.18079"
"01.10.2017 ","1.17886","1.18151","1.17886","1.18079","1.18079","1.18079","1.17301","1.17315"
"02.10.2017 ","1.18079","1.18079","1.17301","1.17315","1.17319","1.17732","1.16961","1.17477"
"03.10.2017 ","1.17319","1.17732","1.16961","1.17477","1.17476","1.17877","1.17464","1.17566"
"04.10.2017 ","1.17476","1.17877","1.17464","1.17566","1.17565","1.17787","1.16990","1.17138"
"05.10.2017 ","1.17565","1.17787","1.16990","1.17138","1.17140","1.17387","1.16692","1.17299"
"06.10.2017 ","1.17140","1.17387","1.16692","1.17299","1.17299","1.17299","1.17299","1.17299"
"07.10.2017 ","1.17299","1.17299","1.17299","1.17299","1.17271","1.17435","1.17267","1.17424"
"08.10.2017 ","1.17271","1.17435","1.17267","1.17424","1.17422","1.17561","1.17195","1.17410"
"09.10.2017 ","1.17422","1.17561","1.17195","1.17410","1.17410","1.18254","1.17405","1.18134"
"10.10.2017 ","1.17410","1.18254","1.17405","1.18134","1.18134","1.18690","1.17952","1.18641"
"11.10.2017 ","1.18134","1.18690","1.17952","1.18641","1.18640","1.18797","1.18252","1.18309"
"12.10.2017 ","1.18640","1.18797","1.18252","1.18309","1.18309","1.18748","1.18053","1.18191"
"13.10.2017 ","1.18309","1.18748","1.18053","1.18191","1.18191","1.18191","1.18191","1.18191"
"14.10.2017 ","1.18191","1.18191","1.18191","1.18191","1.18107","1.18178","1.18056","1.18145"
"15.10.2017 ","1.18107","1.18178","1.18056","1.18145","1.18147","1.18196","1.17805","1.17945"
"16.10.2017 ","1.18147","1.18196","1.17805","1.17945","1.17945","1.17949","1.17361","1.17711"
"17.10.2017 ","1.17945","1.17949","1.17361","1.17711","1.17710","1.18053","1.17302","1.17942"
"18.10.2017 ","1.17710","1.18053","1.17302","1.17942","1.17943","1.18579","1.17679","1.18484"
"19.10.2017 ","1.17943","1.18579","1.17679","1.18484","1.18485","1.18579","1.17624","1.17817"
"20.10.2017 ","1.18485","1.18579","1.17624","1.17817","1.17817","1.17817","1.17817","1.17817"
"21.10.2017 ","1.17817","1.17817","1.17817","1.17817","1.17641","1.17743","1.17513","1.17546"
"22.10.2017 ","1.17641","1.17743","1.17513","1.17546","1.17552","1.17774","1.17250","1.17548"
"23.10.2017 ","1.17552","1.17774","1.17250","1.17548","1.17548","1.17927","1.17428","1.17600"
"24.10.2017 ","1.17548","1.17927","1.17428","1.17600","1.17599","1.18203","1.17530","1.18195"
"25.10.2017 ","1.17599","1.18203","1.17530","1.18195","1.18195","1.18367","1.16314","1.16377"
"26.10.2017 ","1.18195","1.18367","1.16314","1.16377","1.16377","1.16437","1.15741","1.16083"
"27.10.2017 ","1.16377","1.16437","1.15741","1.16083","1.16083","1.16083","1.16083","1.16083"
"28.10.2017 ","1.16083","1.16083","1.16083","1.16083","1.16067","1.16153","1.15937","1.16056"
"29.10.2017 ","1.16067","1.16153","1.15937","1.16056","1.16057","1.16579","1.15976","1.16512"
"30.10.2017 ","1.16057","1.16579","1.15976","1.16512","1.16513","1.16613","1.16248","1.16518"
"31.10.2017 ","1.16513","1.16613","1.16248","1.16518","1.16518","1.16570","1.16064","1.16282"
"01.11.2017 ","1.16518","1.16570","1.16064","1.16282","1.16282","1.16873","1.16261","1.16586"
"02.11.2017 ","1.16282","1.16873","1.16261","1.16586","1.16588","1.16904","1.15991","1.16060"
"03.11.2017 ","1.16588","1.16904","1.15991","1.16060","1.16060","1.16060","1.16060","1.16060"
"04.11.2017 ","1.16060","1.16060","1.16060","1.16060","1.16155","1.16179","1.16038","1.16147"
"05.11.2017 ","1.16155","1.16179","1.16038","1.16147","1.16147","1.16240","1.15802","1.16113"
"06.11.2017 ","1.16147","1.16240","1.15802","1.16113","1.16113","1.16154","1.15539","1.16008"
"07.11.2017 ","1.16113","1.16154","1.15539","1.16008","1.16008","1.16111","1.15792","1.15950"
"08.11.2017 ","1.16008","1.16111","1.15792","1.15950","1.15950","1.16548","1.15856","1.16462"
"09.11.2017 ","1.15950","1.16548","1.15856","1.16462","1.16464","1.16778","1.16227","1.16638"
"10.11.2017 ","1.16464","1.16778","1.16227","1.16638","1.16638","1.16638","1.16638","1.16638"
"11.11.2017 ","1.16638","1.16638","1.16638","1.16638","1.16572","1.16646","1.16558","1.16609"
"12.11.2017 ","1.16572","1.16646","1.16558","1.16609","1.16609","1.16751","1.16373","1.16646"
"13.11.2017 ","1.16609","1.16751","1.16373","1.16646","1.16646","1.18050","1.16625","1.17906"
"14.11.2017 ","1.16646","1.18050","1.16625","1.17906","1.17907","1.18604","1.17683","1.17826"
"15.11.2017 ","1.17907","1.18604","1.17683","1.17826","1.17826","1.18008","1.17569","1.17781"
"16.11.2017 ","1.17826","1.18008","1.17569","1.17781","1.17783","1.18217","1.17738","1.17879"
"17.11.2017 ","1.17783","1.18217","1.17738","1.17879","1.17879","1.17879","1.17879","1.17879"
"18.11.2017 ","1.17879","1.17879","1.17879","1.17879","1.17857","1.17970","1.17223","1.17344"
"19.11.2017 ","1.17857","1.17970","1.17223","1.17344","1.17344","1.18085","1.17249","1.17371"
"20.11.2017 ","1.17344","1.18085","1.17249","1.17371","1.17372","1.17577","1.17128","1.17416"
"21.11.2017 ","1.17372","1.17577","1.17128","1.17416","1.17416","1.18269","1.17346","1.18146"
"22.11.2017 ","1.17416","1.18269","1.17346","1.18146","1.18147","1.18559","1.18132","1.18503"
"23.11.2017 ","1.18147","1.18559","1.18132","1.18503","1.18504","1.19443","1.18367","1.19286"
"24.11.2017 ","1.18504","1.19443","1.18367","1.19286","1.19286","1.19286","1.19286","1.19286"
"25.11.2017 ","1.19286","1.19286","1.19286","1.19286","1.19255","1.19360","1.19239","1.19274"
"26.11.2017 ","1.19255","1.19360","1.19239","1.19274","1.19273","1.19611","1.18903","1.19041"
"27.11.2017 ","1.19273","1.19611","1.18903","1.19041","1.19040","1.19198","1.18271","1.18491"
"28.11.2017 ","1.19040","1.19198","1.18271","1.18491","1.18491","1.18827","1.18167","1.18520"
"29.11.2017 ","1.18491","1.18827","1.18167","1.18520","1.18519","1.19315","1.18090","1.18979"
"30.11.2017 ","1.18519","1.19315","1.18090","1.18979","1.18980","1.19403","1.18508","1.18942"
"01.12.2017 ","1.18980","1.19403","1.18508","1.18942","1.18942","1.18942","1.18942","1.18942"
"02.12.2017 ","1.18942","1.18942","1.18942","1.18942","1.18607","1.18751","1.18562","1.18565"
"03.12.2017 ","1.18607","1.18751","1.18562","1.18565","1.18565","1.18785","1.18291","1.18676"
"04.12.2017 ","1.18565","1.18785","1.18291","1.18676","1.18677","1.18766","1.18007","1.18304"
"05.12.2017 ","1.18677","1.18766","1.18007","1.18304","1.18305","1.18480","1.17806","1.18039"
"06.12.2017 ","1.18305","1.18480","1.17806","1.18039","1.18040","1.18146","1.17713","1.17725"
"07.12.2017 ","1.18040","1.18146","1.17713","1.17725","1.17726","1.17744","1.17301","1.17720"
"08.12.2017 ","1.17726","1.17744","1.17301","1.17720","1.17720","1.17720","1.17720","1.17720"
"09.12.2017 ","1.17720","1.17720","1.17720","1.17720","1.17651","1.17718","1.17636","1.17675"
"10.12.2017 ","1.17651","1.17718","1.17636","1.17675","1.17675","1.18117","1.17639","1.17762"
"11.12.2017 ","1.17675","1.18117","1.17639","1.17762","1.17762","1.17926","1.17174","1.17422"
"12.12.2017 ","1.17762","1.17926","1.17174","1.17422","1.17423","1.18404","1.17294","1.18361"
"13.12.2017 ","1.17423","1.18404","1.17294","1.18361","1.18361","1.18625","1.17645","1.17745"
"14.12.2017 ","1.18361","1.18625","1.17645","1.17745","1.17745","1.18123","1.17488","1.17492"
"15.12.2017 ","1.17745","1.18123","1.17488","1.17492","1.17492","1.17492","1.17492","1.17492"
"16.12.2017 ","1.17492","1.17492","1.17492","1.17492","1.17441","1.17509","1.17377","1.17432"
"17.12.2017 ","1.17441","1.17509","1.17377","1.17432","1.17432","1.18342","1.17420","1.17837"
"18.12.2017 ","1.17432","1.18342","1.17420","1.17837","1.17837","1.18487","1.17764","1.18369"
"19.12.2017 ","1.17837","1.18487","1.17764","1.18369","1.18368","1.19017","1.18289","1.18776"
"20.12.2017 ","1.18368","1.19017","1.18289","1.18776","1.18776","1.18895","1.18493","1.18521"
"21.12.2017 ","1.18776","1.18895","1.18493","1.18521","1.18521","1.18640","1.18169","1.18607"
"22.12.2017 ","1.18521","1.18640","1.18169","1.18607","1.18607","1.18607","1.18607","1.18607"
"23.12.2017 ","1.18607","1.18607","1.18607","1.18607","1.18440","1.18515","1.18440","1.18505"
"24.12.2017 ","1.18440","1.18515","1.18440","1.18505","1.18505","1.18766","1.18429","1.18710"
"25.12.2017 ","1.18505","1.18766","1.18429","1.18710","1.18712","1.18787","1.18465","1.18571"
"26.12.2017 ","1.18712","1.18787","1.18465","1.18571","1.18570","1.19102","1.18550","1.19002"
"27.12.2017 ","1.18570","1.19102","1.18550","1.19002","1.19001","1.19589","1.18970","1.19394"
"28.12.2017 ","1.19001","1.19589","1.18970","1.19394","1.19395","1.20254","1.19369","1.19985"
"29.12.2017 ","1.19395","1.20254","1.19369","1.19985","1.19985","1.19985","1.19985","1.19985"
"30.12.2017 ","1.19985","1.19985","1.19985","1.19985","1.19985","1.19985","1.19985","1.19985"
"31.12.2017 ","1.19985","1.19985","1.19985","1.19985","1.20102","1.20166","1.20007","1.20106"
"01.01.2018 ","1.20102","1.20166","1.20007","1.20106","1.20105","1.20811","1.20078","1.20614"
"02.01.2018 ","1.20105","1.20811","1.20078","1.20614","1.20614","1.20638","1.20011","1.20107"
"03.01.2018 ","1.20614","1.20638","1.20011","1.20107","1.20108","1.20889","1.20044","1.20664"
"04.01.2018 ","1.20108","1.20889","1.20044","1.20664","1.20663","1.20829","1.20205","1.20304"
"05.01.2018 ","1.20663","1.20829","1.20205","1.20304","1.20304","1.20304","1.20304","1.20304"
"06.01.2018 ","1.20304","1.20304","1.20304","1.20304","1.20265","1.20389","1.20259","1.20370"
"07.01.2018 ","1.20265","1.20389","1.20259","1.20370","1.20371","1.20521","1.19560","1.19698"
"08.01.2018 ","1.20371","1.20521","1.19560","1.19698","1.19698","1.19755","1.19156","1.19284"
"09.01.2018 ","1.19698","1.19755","1.19156","1.19284","1.19282","1.20179","1.19231","1.19558"
"10.01.2018 ","1.19282","1.20179","1.19231","1.19558","1.19557","1.20589","1.19291","1.20427"
"11.01.2018 ","1.19557","1.20589","1.19291","1.20427","1.20427","1.22184","1.20401","1.21993"
"12.01.2018 ","1.20427","1.22184","1.20401","1.21993","1.21993","1.21993","1.21993","1.21993"
"13.01.2018 ","1.21993","1.21993","1.21993","1.21993","1.21933","1.22117","1.21908","1.21919"
"14.01.2018 ","1.21933","1.22117","1.21908","1.21919","1.21920","1.22964","1.21876","1.22665"
"15.01.2018 ","1.21920","1.22964","1.21876","1.22665","1.22666","1.22828","1.21952","1.22707"
"16.01.2018 ","1.22666","1.22828","1.21952","1.22707","1.22707","1.23231","1.21650","1.21802"
"17.01.2018 ","1.22707","1.23231","1.21650","1.21802","1.21804","1.22648","1.21734","1.22340"
"18.01.2018 ","1.21804","1.22648","1.21734","1.22340","1.22340","1.22953","1.22145","1.22145"
"19.01.2018 ","1.22340","1.22953","1.22145","1.22145","1.22145","1.22145","1.22145","1.22145"
"20.01.2018 ","1.22145","1.22145","1.22145","1.22145","1.22702","1.22726","1.22338","1.22560"
"21.01.2018 ","1.22702","1.22726","1.22338","1.22560","1.22559","1.22670","1.22138","1.22562"
"22.01.2018 ","1.22559","1.22670","1.22138","1.22562","1.22564","1.23152","1.22230","1.23086"
"23.01.2018 ","1.22564","1.23152","1.22230","1.23086","1.23087","1.24149","1.22920","1.23923"
"24.01.2018 ","1.23087","1.24149","1.22920","1.23923","1.23921","1.25373","1.23639","1.23914"
"25.01.2018 ","1.23921","1.25373","1.23639","1.23914","1.23914","1.24936","1.23861","1.24283"
"26.01.2018 ","1.23914","1.24936","1.23861","1.24283","1.24283","1.24283","1.24283","1.24283"
"27.01.2018 ","1.24283","1.24283","1.24283","1.24283","1.24232","1.24312","1.24128","1.24312"
"28.01.2018 ","1.24232","1.24312","1.24128","1.24312","1.24311","1.24322","1.23367","1.23809"
"29.01.2018 ","1.24311","1.24322","1.23367","1.23809","1.23810","1.24538","1.23350","1.24084"
"30.01.2018 ","1.23810","1.24538","1.23350","1.24084","1.24084","1.24748","1.23868","1.24168"
"31.01.2018 ","1.24084","1.24748","1.23868","1.24168","1.24168","1.25229","1.23854","1.25105"
"01.02.2018 ","1.24168","1.25229","1.23854","1.25105","1.25107","1.25182","1.24092","1.24559"
"02.02.2018 ","1.25107","1.25182","1.24092","1.24559","1.24559","1.24559","1.24559","1.24559"
"03.02.2018 ","1.24559","1.24559","1.24559","1.24559","1.24320","1.24547","1.24243","1.24462"
"04.02.2018 ","1.24320","1.24547","1.24243","1.24462","1.24462","1.24748","1.23626","1.23666"
"05.02.2018 ","1.24462","1.24748","1.23626","1.23666","1.23667","1.24343","1.23138","1.23803"
"06.02.2018 ","1.23667","1.24343","1.23138","1.23803","1.23803","1.24055","1.22459","1.22700"
"07.02.2018 ","1.23803","1.24055","1.22459","1.22700","1.22699","1.22948","1.22120","1.22606"
"08.02.2018 ","1.22699","1.22948","1.22120","1.22606","1.22607","1.22873","1.22054","1.22510"
"09.02.2018 ","1.22607","1.22873","1.22054","1.22510","1.22510","1.22510","1.22510","1.22510"
"10.02.2018 ","1.22510","1.22510","1.22510","1.22510","1.22483","1.22524","1.22418","1.22522"
"11.02.2018 ","1.22483","1.22524","1.22418","1.22522","1.22523","1.23071","1.22350","1.23004"
"12.02.2018 ","1.22523","1.23071","1.22350","1.23004","1.23009","1.23710","1.22844","1.23536"
"13.02.2018 ","1.23009","1.23710","1.22844","1.23536","1.23537","1.24695","1.22758","1.24681"
"14.02.2018 ","1.23537","1.24695","1.22758","1.24681","1.24682","1.25103","1.24478","1.25027"
"15.02.2018 ","1.24682","1.25103","1.24478","1.25027","1.25027","1.25553","1.23931","1.24041"
"16.02.2018 ","1.25027","1.25553","1.23931","1.24041","1.24041","1.24041","1.24041","1.24041"
"17.02.2018 ","1.24041","1.24041","1.24041","1.24041","1.24015","1.24204","1.24014","1.24117"
"18.02.2018 ","1.24015","1.24204","1.24014","1.24117","1.24117","1.24349","1.23690","1.24002"
"19.02.2018 ","1.24117","1.24349","1.23690","1.24002","1.24001","1.24106","1.23199","1.23353"
"20.02.2018 ","1.24001","1.24106","1.23199","1.23353","1.23352","1.23598","1.22734","1.22804"
"21.02.2018 ","1.23352","1.23598","1.22734","1.22804","1.22805","1.23520","1.22597","1.23256"
"22.02.2018 ","1.22805","1.23520","1.22597","1.23256","1.23256","1.23316","1.22798","1.22937"
"23.02.2018 ","1.23256","1.23316","1.22798","1.22937","1.22937","1.22937","1.22937","1.22937"
"24.02.2018 ","1.22937","1.22937","1.22937","1.22937","1.22928","1.22947","1.22809","1.22883"
"25.02.2018 ","1.22928","1.22947","1.22809","1.22883","1.22883","1.23550","1.22776","1.23149"
"26.02.2018 ","1.22883","1.23550","1.22776","1.23149","1.23149","1.23462","1.22216","1.22259"
"27.02.2018 ","1.23149","1.23462","1.22216","1.22259","1.22258","1.22412","1.21878","1.21915"
"28.02.2018 ","1.22258","1.22412","1.21878","1.21915","1.21915","1.22747","1.21546","1.22710"
"01.03.2018 ","1.21915","1.22747","1.21546","1.22710","1.22709","1.23358","1.22514","1.23186"
"02.03.2018 ","1.22709","1.23358","1.22514","1.23186","1.23186","1.23186","1.23186","1.23186"
"03.03.2018 ","1.23186","1.23186","1.23186","1.23186","1.23248","1.23641","1.22995","1.23176"
"04.03.2018 ","1.23248","1.23641","1.22995","1.23176","1.23176","1.23487","1.22688","1.23365"
"05.03.2018 ","1.23176","1.23487","1.22688","1.23365","1.23365","1.24287","1.23281","1.24155"
"06.03.2018 ","1.23365","1.24287","1.23281","1.24155","1.24154","1.24450","1.23847","1.24122"
"07.03.2018 ","1.24154","1.24450","1.23847","1.24122","1.24122","1.24460","1.22979","1.23067"
"08.03.2018 ","1.24122","1.24460","1.22979","1.23067","1.23070","1.23342","1.22730","1.23041"
"09.03.2018 ","1.23070","1.23342","1.22730","1.23041","1.23041","1.23041","1.23041","1.23041"
"10.03.2018 ","1.23041","1.23041","1.23041","1.23041","1.23094","1.23133","1.23060","1.23084"
"11.03.2018 ","1.23094","1.23133","1.23060","1.23084","1.23083","1.23455","1.22903","1.23384"
"12.03.2018 ","1.23083","1.23455","1.22903","1.23384","1.23383","1.24074","1.23145","1.23928"
"13.03.2018 ","1.23383","1.24074","1.23145","1.23928","1.23928","1.24125","1.23471","1.23747"
"14.03.2018 ","1.23928","1.24125","1.23471","1.23747","1.23746","1.23836","1.23001","1.23062"
"15.03.2018 ","1.23746","1.23836","1.23001","1.23062","1.23061","1.23360","1.22602","1.22889"
"16.03.2018 ","1.23061","1.23360","1.22602","1.22889","1.22889","1.22889","1.22889","1.22889"
"17.03.2018 ","1.22889","1.22889","1.22889","1.22889","1.22817","1.22919","1.22799","1.22807"
"18.03.2018 ","1.22817","1.22919","1.22799","1.22807","1.22807","1.23586","1.22579","1.23365"
"19.03.2018 ","1.22807","1.23586","1.22579","1.23365","1.23365","1.23545","1.22399","1.22482"
"20.03.2018 ","1.23365","1.23545","1.22399","1.22482","1.22483","1.23499","1.22467","1.23463"
"21.03.2018 ","1.22483","1.23499","1.22467","1.23463","1.23464","1.23884","1.22855","1.23239"
"22.03.2018 ","1.23464","1.23884","1.22855","1.23239","1.23239","1.23733","1.23166","1.23522"
"23.03.2018 ","1.23239","1.23733","1.23166","1.23522","1.23522","1.23522","1.23522","1.23522"
"24.03.2018 ","1.23522","1.23522","1.23522","1.23522","1.23470","1.23673","1.23470","1.23541"
"25.03.2018 ","1.23470","1.23673","1.23470","1.23541","1.23541","1.24615","1.23517","1.24572"
"26.03.2018 ","1.23541","1.24615","1.23517","1.24572","1.24570","1.24765","1.23723","1.24087"
"27.03.2018 ","1.24570","1.24765","1.23723","1.24087","1.24086","1.24215","1.23001","1.23125"
"28.03.2018 ","1.24086","1.24215","1.23001","1.23125","1.23124","1.23352","1.22838","1.23018"
"29.03.2018 ","1.23124","1.23352","1.22838","1.23018","1.23018","1.23305","1.22898","1.23200"
"30.03.2018 ","1.23018","1.23305","1.22898","1.23200","1.23200","1.23200","1.23200","1.23200"
"31.03.2018 ","1.23200","1.23200","1.23200","1.23200","1.23199","1.23230","1.23124","1.23125"
"01.04.2018 ","1.23199","1.23230","1.23124","1.23125","1.23127","1.23449","1.22820","1.22931"
"02.04.2018 ","1.23127","1.23449","1.22820","1.22931","1.22931","1.23352","1.22537","1.22781"
"03.04.2018 ","1.22931","1.23352","1.22537","1.22781","1.22781","1.23145","1.22570","1.22872"
"04.04.2018 ","1.22781","1.23145","1.22570","1.22872","1.22873","1.22901","1.22182","1.22485"
"05.04.2018 ","1.22873","1.22901","1.22182","1.22485","1.22489","1.22907","1.22151","1.22792"
"06.04.2018 ","1.22489","1.22907","1.22151","1.22792","1.22792","1.22792","1.22792","1.22792"
"07.04.2018 ","1.22792","1.22792","1.22792","1.22792","1.22824","1.22833","1.22656","1.22709"
"08.04.2018 ","1.22824","1.22833","1.22656","1.22709","1.22709","1.23308","1.22602","1.23206"
"09.04.2018 ","1.22709","1.23308","1.22602","1.23206","1.23206","1.23776","1.23027","1.23627"
"10.04.2018 ","1.23206","1.23776","1.23027","1.23627","1.23627","1.23964","1.23470","1.23719"
"11.04.2018 ","1.23627","1.23964","1.23470","1.23719","1.23719","1.23797","1.22993","1.23295"
"12.04.2018 ","1.23719","1.23797","1.22993","1.23295","1.23293","1.23458","1.23070","1.23282"
"13.04.2018 ","1.23293","1.23458","1.23070","1.23282","1.23282","1.23282","1.23282","1.23282"
"14.04.2018 ","1.23282","1.23282","1.23282","1.23282","1.23278","1.23366","1.23231","1.23316"
"15.04.2018 ","1.23278","1.23366","1.23231","1.23316","1.23316","1.23945","1.23242","1.23837"
"16.04.2018 ","1.23316","1.23945","1.23242","1.23837","1.23837","1.24136","1.23362","1.23724"
"17.04.2018 ","1.23837","1.24136","1.23362","1.23724","1.23724","1.23971","1.23418","1.23785"
"18.04.2018 ","1.23724","1.23971","1.23418","1.23785","1.23786","1.24001","1.23290","1.23430"
"19.04.2018 ","1.23786","1.24001","1.23290","1.23430","1.23430","1.23529","1.22499","1.22846"
"20.04.2018 ","1.23430","1.23529","1.22499","1.22846","1.22846","1.22846","1.22846","1.22846"
"21.04.2018 ","1.22846","1.22846","1.22846","1.22846","1.22699","1.22880","1.22699","1.22737"
"22.04.2018 ","1.22699","1.22880","1.22699","1.22737","1.22738","1.22894","1.21977","1.22092"
"23.04.2018 ","1.22738","1.22894","1.21977","1.22092","1.22094","1.22448","1.21817","1.22372"
"24.04.2018 ","1.22094","1.22448","1.21817","1.22372","1.22372","1.22372","1.21599","1.21706"
"25.04.2018 ","1.22372","1.22372","1.21599","1.21706","1.21707","1.22099","1.20962","1.21081"
"26.04.2018 ","1.21707","1.22099","1.20962","1.21081","1.21081","1.21327","1.20556","1.21291"
"27.04.2018 ","1.21081","1.21327","1.20556","1.21291","1.21291","1.21291","1.21291","1.21291"
"28.04.2018 ","1.21291","1.21291","1.21291","1.21291","1.21224","1.21290","1.21188","1.21226"
"29.04.2018 ","1.21224","1.21290","1.21188","1.21226","1.21226","1.21386","1.20643","1.20815"
"30.04.2018 ","1.21226","1.21386","1.20643","1.20815","1.20815","1.20828","1.19814","1.19910"
"01.05.2018 ","1.20815","1.20828","1.19814","1.19910","1.19912","1.20316","1.19378","1.19504"
"02.05.2018 ","1.19912","1.20316","1.19378","1.19504","1.19504","1.20087","1.19479","1.19886"
"03.05.2018 ","1.19504","1.20087","1.19479","1.19886","1.19886","1.19954","1.19107","1.19550"
"04.05.2018 ","1.19886","1.19954","1.19107","1.19550","1.19550","1.19550","1.19550","1.19550"
"05.05.2018 ","1.19550","1.19550","1.19550","1.19550","1.19557","1.19640","1.19545","1.19545"
"06.05.2018 ","1.19557","1.19640","1.19545","1.19545","1.19544","1.19779","1.18975","1.19331"
"07.05.2018 ","1.19544","1.19779","1.18975","1.19331","1.19331","1.19387","1.18380","1.18671"
"08.05.2018 ","1.19331","1.19387","1.18380","1.18671","1.18673","1.18969","1.18227","1.18467"
"09.05.2018 ","1.18673","1.18969","1.18227","1.18467","1.18465","1.19463","1.18440","1.19137"
"10.05.2018 ","1.18465","1.19463","1.18440","1.19137","1.19137","1.19678","1.18911","1.19395"
"11.05.2018 ","1.19137","1.19678","1.18911","1.19395","1.19395","1.19395","1.19395","1.19395"
"12.05.2018 ","1.19395","1.19395","1.19395","1.19395","1.19385","1.19555","1.19379","1.19524"
"13.05.2018 ","1.19385","1.19555","1.19379","1.19524","1.19524","1.19959","1.19231","1.19309"
"14.05.2018 ","1.19524","1.19959","1.19231","1.19309","1.19310","1.19384","1.18168","1.18203"
"15.05.2018 ","1.19310","1.19384","1.18168","1.18203","1.18205","1.18541","1.17635","1.18146"
"16.05.2018 ","1.18205","1.18541","1.17635","1.18146","1.18146","1.18373","1.17765","1.17900"
"17.05.2018 ","1.18146","1.18373","1.17765","1.17900","1.17900","1.18221","1.17498","1.17689"
"18.05.2018 ","1.17900","1.18221","1.17498","1.17689","1.17689","1.17689","1.17689","1.17689"
